from_grid,to_grid,avg_time
3431817,3433733,18
2832005,2832004,15
3244292,3244291,15
3698140,3698139,20
3142724,3142723,25
3508430,3508431,70
3732750,3730834,45
3535258,3535259,19
3364738,3364739,15
3774793,3774792,30
3588877,3588876,48
3543113,3543112,30
3652136,3652137,15
3468214,3466298,60
3753685,3755601,15
3669422,3669423,30
3481669,3481670,18
3518149,3520065,17
3631187,3629271,37
3288223,3286307,30
3828378,3828379,15
3305504,3305503,45
3481600,3483516,62
3111841,3111842,165
3613814,3611898,15
3259337,3257421,17
3263193,3263192,30
3470103,3472019,41
3502695,3504611,60
3399209,3401125,35
3381962,3380046,15
3284438,3282522,30
3719148,3717232,65
3404965,3404964,38
3322708,3320792,37
3399243,3397327,15
3648270,3646354,16
3278828,3280744,30
3633164,3631248,15
3473967,3472051,15
3520061,3520060,47
3554597,3556513,15
3330308,3330309,15
2634644,2634645,30
3688599,3690515,15
3744280,3744279,45
3648461,3650377,30
3701948,3701947,45
3305555,3305556,15
3322621,3322622,15
3508433,3508432,70
3117608,3117609,45
3604247,3602331,67
3450971,3452887,45
3558397,3558398,20
3677042,3677043,15
2870397,2872313,15
3420317,3420318,19
3556314,3556313,60
3519973,3521889,16
3673245,3671329,30
3219267,3219266,15
3460528,3458612,19
3569831,3569830,30
3780570,3782486,75
3123343,3121427,25
3521935,3521936,162
3648406,3648407,30
3625285,3623369,25
3491195,3493111,40
3405001,3405002,27
3276869,3276868,15
3123338,3125254,15
3424205,3424204,15
3295892,3295893,15
3564036,3564037,45
3675134,3677050,15
3698125,3696209,15
3144432,3146348,127
3661747,3659831,130
3535342,3535343,17
3522144,3524060,60
3144422,3142506,26
3332234,3332233,18
3575673,3577589,15
3380066,3381982,36
3587036,3588952,60
3424131,3424132,32
3359030,3360946,15
3182782,3180866,15
3314914,3314913,37
3604464,3602548,30
3483525,3483524,39
3263333,3263332,15
3571693,3573609,22
3529510,3531426,42
3588943,3590859,105
3063894,3061978,15
3537184,3535268,42
3652275,3654191,30
3636779,3634863,36
3523790,3521874,18
3267327,3265411,30
3558258,3560174,115
3251651,3249735,30
2732391,2734307,165
3485502,3487418,37
3542971,3544887,45
2640378,2638462,15
3636775,3636776,48
3491198,3489282,81
2981504,2979588,15
2630792,2630791,17
3634862,3634861,285
3648424,3648423,15
3531421,3531420,19
2732322,2734238,15
3186657,3186658,15
3512355,3514271,15
3295925,3295924,30
3740503,3738587,15
3429912,3427996,30
3508555,3508556,35
3600447,3600446,22
3546858,3546857,18
3650507,3650508,15
2962327,2964243,15
3410714,3412630,15
3644467,3642551,105
3862872,3864788,30
3542989,3541073,15
2613506,2613507,37
3542919,3542918,55
3493106,3493105,62
3588873,3588874,57
3504731,3504730,24
3667507,3667508,37
3634914,3636830,30
3700015,3700016,45
3523787,3525703,48
2914421,2916337,30
3318751,3318752,15
3548751,3546835,45
3606164,3608080,50
3567854,3565938,43
3602406,3604322,15
3598536,3600452,15
3307253,3307254,15
3608141,3608142,15
3606163,3606164,30
2636559,2638475,15
3489430,3487514,40
3562111,3564027,15
3546747,3546748,26
3525665,3527581,43
3529519,3531435,26
3625360,3625361,15
3510512,3510511,87
3635007,3635008,30
3498852,3496936,17
3550590,3550589,20
3642742,3642743,55
3517998,3517997,45
2920176,2920175,15
3671326,3673242,15
3376227,3374311,15
2897152,2895236,75
3079202,3079203,15
2839658,2841574,15
3567999,3568000,85
3307419,3305503,15
3523775,3523774,77
3479699,3479700,40
3564008,3564007,15
3734528,3736444,15
3640769,3638853,26
3416495,3414579,17
2613560,2615476,17
3527645,3527644,15
3671381,3671382,15
3132958,3132959,30
2674961,2674962,15
3462456,3462457,100
3784564,3786480,30
3550572,3550573,22
3581467,3583383,15
3305438,3307354,15
3422212,3422211,15
3552498,3550582,15
3608188,3610104,26
3454804,3454803,30
3314943,3316859,32
3521934,3523850,95
3445218,3445217,90
3259499,3259500,30
3491183,3491182,72
3456782,3454866,15
3429879,3431795,15
3558312,3558313,46
3583238,3583237,15
3470283,3468367,15
3514170,3516086,74
3500935,3500936,15
3594675,3594676,60
3148247,3150163,16
3562239,3560323,15
3546835,3546834,112
3301603,3301602,30
3324600,3324601,15
3339873,3339872,37
3713407,3715323,15
3031330,3031331,15
3521938,3521937,45
3512280,3512279,33
2795612,2795611,15
3531429,3531428,35
3654168,3654169,30
2870457,2870458,15
3761384,3761385,45
3592818,3592817,30
3548649,3548650,32
3521897,3521896,60
3510337,3512253,80
3135076,3135077,20
3531417,3531418,28
3209788,3207872,20
3475893,3475894,36
3472023,3472024,47
3037092,3037093,45
3590962,3592878,60
3502694,3502695,142
3483522,3485438,110
3433711,3435627,30
2550469,2550468,15
2837726,2835810,60
3305541,3305542,15
3788120,3786204,30
3418411,3418410,15
3619576,3617660,75
3655983,3655982,25
3755622,3757538,22
3518181,3516265,15
3700116,3700115,24
3347599,3349515,30
3682836,3682837,30
3040919,3040920,22
3481614,3481615,45
3539176,3539177,30
3315053,3313137,30
3619669,3619670,75
3479693,3479694,57
3314909,3316825,48
3518000,3517999,52
3675399,3677315,45
3498842,3496926,88
3410742,3410743,41
3853328,3853329,45
3504740,3504741,30
2816644,2818560,15
3634942,3634943,30
3491278,3493194,60
3324494,3322578,15
3609996,3609995,60
3512396,3512397,19
3598508,3598509,30
3502694,3504610,330
3485446,3485447,19
3360900,3358984,30
2575272,2577188,15
2801315,2803231,15
3594638,3594639,30
3727057,3727056,22
3650248,3650247,27
3569720,3569719,15
3223021,3223022,30
2697893,2699809,15
3473963,3473964,53
2582895,2580979,81
3525684,3525683,47
3631397,3631396,15
3244041,3242125,16
2556252,2554336,15
3452955,3451039,15
3527619,3527618,33
2590552,2592468,15
3148446,3148447,15
3738313,3740229,18
3422225,3422226,36
3295782,3295783,27
3623372,3625288,15
3512414,3512413,27
3663669,3663668,99
3311202,3311201,15
3226783,3228699,15
3489334,3489333,52
2580928,2580927,15
3491269,3491268,45
2789864,2791780,30
3891627,3893543,15
3523805,3523804,42
3598452,3598453,113
3497144,3495228,30
3487469,3485553,30
3502685,3502684,51
2960434,2962350,15
3500847,3500846,15
3410755,3410756,57
3715474,3713558,15
2561956,2561957,30
3521893,3521894,37
3548667,3548666,70
3548653,3546737,15
3454788,3456704,17
3529500,3529499,15
3535305,3535304,26
3479767,3477851,44
3175145,3175146,15
3529486,3527570,53
3543002,3543001,15
3571730,3571729,16
3529597,3529596,240
3236388,3236389,30
3079475,3079474,105
3485435,3483519,26
3521936,3521937,80
3426056,3424140,45
3604248,3602332,22
3564055,3564054,15
3217259,3217260,30
2960391,2962307,15
3520001,3520002,39
3753908,3753909,15
3516187,3516186,45
3138686,3138685,30
3491251,3491252,60
3546951,3546952,30
3544840,3544839,46
2935502,2935501,15
3527628,3529544,30
3517996,3519912,62
3519931,3521847,29
2956680,2958596,30
3527614,3527615,15
2695976,2694060,16
2211369,2211368,15
2588639,2590555,27
3408807,3408808,15
3564064,3565980,22
3677013,3677014,30
3563971,3563970,55
3568004,3568005,15
3454779,3454778,39
3598592,3598593,30
3575468,3573552,15
3540983,3540982,35
3725163,3725162,15
3564041,3562125,15
3567911,3565995,15
3205737,3203821,45
3573642,3575558,45
3466274,3466275,15
3608294,3610210,75
3573603,3573602,30
3021753,3023669,15
3678966,3680882,17
3368735,3370651,22
3539388,3539387,15
3129101,3131017,45
3703898,3705814,45
3658347,3658348,15
3644436,3644437,22
3510364,3510365,51
3427960,3429876,18
3577473,3577472,37
3685053,3683137,15
3307476,3307477,30
3466335,3466334,75
3447143,3447144,30
3508447,3506531,22
2607813,2605897,15
3588930,3590846,15
3736689,3736688,45
3558620,3560536,30
3462449,3462448,210
3541049,3541050,50
2588630,2588629,15
3604423,3602507,15
3135080,3135079,15
3063889,3063890,15
3483522,3483523,62
3554393,3552477,52
3522148,3522147,15
3617707,3617708,35
3598522,3598523,45
3594652,3594653,45
3422349,3424265,30
3554513,3554514,60
3619615,3621531,15
3155921,3154005,21
3404988,3406904,60
3435718,3433802,15
3299582,3301498,30
3746019,3744103,45
3581214,3583130,17
3500899,3500900,30
3648419,3648420,45
3374321,3372405,15
3742169,3742170,15
3316941,3316942,21
3571753,3571754,26
3192322,3194238,53
3234708,3232792,15
2584909,2586825,15
3403053,3403054,48
3650304,3650303,60
3274829,3276745,30
3870551,3868635,15
3698084,3698083,15
3506513,3506514,68
3619572,3621488,33
3606372,3606373,15
2745739,2745740,15
3588905,3586989,45
3669464,3669465,15
3483540,3483539,60
2115564,2117480,15
3127110,3127111,15
3751713,3749797,840
3318880,3318879,15
3822634,3820718,15
2759267,2757351,15
3552564,3554480,15
3623363,3623362,30
3173381,3171465,35
2924033,2925949,15
2648060,2649976,15
3755543,3753627,30
3537222,3537223,15
3539124,3537208,15
3334085,3332169,31
2941226,2941225,15
3510337,3510338,55
2504443,2506359,15
3861012,3861013,20
3504616,3504617,40
2571394,2573310,60
3479749,3479750,41
3803460,3801544,15
3431803,3433719,45
3518233,3518234,30
3211473,3211474,15
3690497,3690496,84
3332229,3332230,15
3615772,3617688,45
3416462,3414546,35
3677277,3677278,15
3466288,3466289,21
3295757,3293841,17
3654048,3654047,26
3445208,3447124,16
3617641,3615725,195
3403057,3401141,15
2998997,2998998,90
3309332,3309331,15
3631243,3629327,15
3405006,3403090,15
3684771,3684772,33
3537152,3537153,90
3320802,3320801,85
3633257,3633258,15
3481628,3481629,41
3196199,3194283,25
3761357,3761358,15
3539092,3539093,49
3707782,3709698,45
3343739,3343738,15
3518065,3518066,24
3529565,3529566,20
2603977,2603976,22
3575567,3575566,15
3353251,3355167,15
3747941,3747940,70
3659837,3661753,75
3650247,3650246,60
3696284,3698200,15
3504591,3504590,151
3631327,3631326,30
3468213,3468212,36
3472083,3472082,165
3481673,3479757,105
3483581,3483580,225
3748187,3750103,15
3652137,3652138,30
3518149,3518150,15
3428001,3428002,34
3761385,3761386,30
2889552,2887636,15
3012134,3012133,30
3516089,3516088,22
2814714,2814713,15
3090691,3092607,30
3140783,3140784,15
3209648,3209647,80
3544812,3542896,56
3518222,3518221,45
2910555,2910554,35
3577386,3579302,86
3656007,3656008,15
3548682,3546766,45
3050479,3050478,30
3481633,3481632,27
2899134,2901050,18
3278550,3278551,21
3655937,3657853,45
3554407,3554406,15
3142724,3140808,25
3470120,3470119,31
3510341,3508425,28
3546785,3548701,45
2799496,2799495,15
3541012,3541011,67
3763208,3763209,45
3625282,3627198,17
3514387,3516303,31
3562092,3560176,33
3322705,3322706,30
3575549,3575550,27
2546624,2546623,15
3508434,3506518,79
3456709,3458625,77
3537378,3535462,30
3541081,3541080,16
3096439,3096440,15
3529514,3529513,65
3527587,3527588,35
3677013,3678929,22
2734308,2734309,15
3577529,3575613,45
3546789,3546788,60
3489287,3489288,16
3324740,3326656,52
3527573,3529489,65
2661532,2659616,15
2724722,2726638,15
3544896,3542980,15
3839893,3841809,77
3520043,3520044,25
3690665,3690664,25
2962331,2962330,15
3493102,3495018,32
3177024,3178940,15
3491194,3491195,40
3742410,3740494,47
3337953,3337954,15
3219180,3219181,30
3602284,3600368,21
3389665,3389664,85
3525680,3525681,32
3660119,3658203,15
2671063,2669147,15
3167352,3165436,15
2573314,2573313,55
3420350,3420349,30
3615971,3614055,15
2747775,2745859,15
3512494,3512495,45
3493176,3491260,15
3531476,3529560,85
3560220,3560221,15
3491180,3493096,62
3100340,3102256,30
3527643,3527644,15
3598591,3598592,45
3493105,3491189,107
3625337,3625338,60
3504745,3502829,22
3548681,3548680,15
3456728,3456727,45
2623213,2623214,45
3565892,3565891,16
3719408,3719409,60
3527591,3525675,42
2378000,2379916,30
3495013,3495012,63
3324619,3324618,30
3274675,3276591,15
3134774,3134773,15
3600498,3600499,45
3661730,3661731,15
3514266,3514265,55
3296116,3296117,22
3705815,3705814,15
3636770,3634854,15
3558257,3560173,19
3588997,3588998,30
3609974,3608058,18
3575613,3575612,15
3312988,3314904,15
3422278,3424194,75
3326437,3326438,15
3322700,3322699,22
2925953,2925952,55
3525738,3525737,28
3017869,3017868,75
3284258,3286174,15
3121426,3119510,15
3746278,3748194,15
2902967,2904883,30
3433733,3435649,15
2648049,2648048,15
3573897,3573898,15
2638462,2636546,15
3483541,3485457,46
3573633,3575549,20
3539295,3541211,15
3611866,3611865,15
3364741,3364740,15
3621524,3621523,15
3404973,3403057,15
3320793,3320792,30
3608187,3608188,80
3525683,3523767,70
3475884,3477800,43
3588942,3590858,30
3496944,3496943,44
3529574,3529575,60
3299710,3299709,15
2603981,2603982,15
3569770,3567854,35
3698075,3698076,15
3560219,3560220,15
2901004,2902920,30
3364778,3366694,45
3627197,3627198,15
3523776,3521860,21
3127185,3129101,30
3677088,3677089,18
3669417,3669416,270
2600111,2600112,15
3397300,3399216,57
3604322,3604323,45
3336002,3334086,30
3543087,3545003,15
3565981,3567897,40
3027475,3029391,15
3552535,3552536,30
3498851,3498850,22
2870337,2868421,30
3529537,3527621,15
3759431,3761347,15
3767148,3767149,22
3546957,3548873,60
3491319,3493235,15
3669608,3669609,22
3477777,3479693,49
3596791,3596792,15
3479688,3479687,73
3853313,3853312,15
3575470,3577386,185
3623501,3623500,15
3650511,3650510,15
3543036,3541120,30
3493230,3491314,15
2609721,2609722,22
2560092,2560091,15
2998752,2998753,15
3596651,3596652,15
3623483,3623484,30
3870626,3870625,30
3554637,3554638,135
3504739,3502823,15
3659793,3657877,90
3663785,3663786,15
3510509,3512425,41
3637089,3635173,60
3012138,3012139,45
3525859,3525860,37
3763634,3763635,45
3546765,3546764,46
2694115,2696031,15
3619613,3619614,15
3642548,3644464,45
3752125,3754041,18
3742387,3742386,30
3542896,3540980,50
3267047,3265131,22
3309309,3309310,15
3154005,3152089,49
3752129,3750213,39
3609955,3609956,60
3617705,3617706,20
3552604,3552605,22
3688513,3690429,60
2761178,2761179,15
3700042,3698126,15
3550576,3550575,69
3655940,3655939,30
3784567,3784566,15
3621575,3621576,16
3548781,3550697,30
3690461,3690462,15
3443431,3445347,30
3154004,3152088,60
3541055,3542971,112
3610414,3612330,15
3564022,3562106,33
3707902,3705986,15
3560344,3560345,15
3000669,3002585,17
3506508,3508424,30
3638803,3638804,75
3397301,3399217,90
3085002,3085001,15
3422226,3422225,45
3763300,3765216,30
3560168,3560167,88
3552622,3550706,45
3621520,3621521,37
3583168,3583167,43
3427986,3429902,26
3751777,3751778,15
3533337,3531421,45
3362819,3362818,15
3713491,3715407,22
3638848,3636932,110
3441407,3441408,45
3644497,3646413,480
3443306,3443307,30
3575869,3575870,15
3583278,3583279,15
3590826,3588910,30
3621493,3623409,135
3784291,3782375,45
3636872,3636873,45
3479684,3479683,44
3213422,3215338,30
3150173,3150174,19
3510365,3512281,40
3619619,3619618,38
3060052,3058136,15
3749857,3751773,57
3315048,3315049,15
3226802,3224886,15
2883719,2881803,15
3317094,3317095,15
3671376,3673292,30
3175275,3175274,15
3136973,3136972,30
3433697,3435613,40
3531431,3531432,83
3362822,3362821,30
3337980,3339896,15
3610218,3610217,15
3150177,3150176,30
3617712,3617711,20
3535301,3535302,30
3759454,3759453,15
3539095,3537179,60
3518056,3518055,15
3010220,3012136,15
1964250,1964249,15
3552666,3550750,45
3623456,3625372,25
3646416,3646417,30
3263287,3263288,15
2925954,2927870,42
2540745,2540746,15
3464382,3466298,125
3552662,3552663,45
3728783,3728782,15
3133155,3133156,15
3533338,3533339,54
3636890,3636889,65
3483619,3483620,15
3654508,3654507,15
3332258,3332259,20
3472037,3472038,105
3627411,3629327,15
3431789,3431790,85
3318881,3316965,1350
3510351,3510352,71
3113757,3111841,90
3468238,3470154,45
3738388,3736472,30
2448899,2448900,15
3443287,3443288,19
3765216,3763300,15
3587077,3588993,30
2740060,2740059,15
3286288,3286287,15
2971898,2971897,15
3688506,3688505,20
3613893,3613894,15
2998998,3000914,195
3418383,3418382,60
3473968,3473967,26
3500760,3500761,88
3556466,3554550,30
3148251,3150167,15
3288372,3288373,15
3347501,3347502,15
3742188,3742187,26
3138599,3140515,45
3596535,3594619,360
3612079,3613995,45
3519945,3521861,25
3520018,3520017,83
3604202,3604203,26
3527740,3527741,30
3722988,3722989,33
3449119,3451035,15
3518000,3516084,37
3868696,3870612,15
3642515,3642516,37
3723197,3725113,15
3477776,3477775,48
3721065,3722981,105
3514165,3516081,64
3587026,3585110,15
3717228,3717227,108
3516183,3516184,37
3747968,3746052,30
3127170,3125254,16
3692585,3692584,30
2667263,2669179,15
3245948,3245947,45
3539120,3539121,34
3774818,3774819,30
3316834,3316833,30
2586719,2586720,105
3495022,3496938,20
3439463,3439462,15
3357113,3355197,30
2740057,2740058,30
2740112,2742028,15
3401177,3399261,45
3510350,3510351,64
3577641,3575725,15
3316970,3318886,150
3742382,3740466,45
2925953,2927869,58
3441371,3443287,61
3190517,3190516,30
2945082,2945081,15
3562134,3562133,25
1971873,1971872,15
3385843,3387759,15
3462445,3464361,45
